Gorham Fourteen by Wiseman~Gorham Fourteen sits on Gorham Avenue in Brentwood, a block off San Vicente. One- and two-bedroom apartments with hardwood flooring, high ceilings and built-in cabinet storage.~~55,40~68,59,69,70,71
Santa Monica Federal by Wiseman~Welcome to Santa Monica Federal by Wiseman, located in West LA.~~22,11,12,72~32,15,25,16,3,13,18
Motor Tides by Wiseman~Motor Tides is a brand-new seven-storey building at 3557 Motor Avenue, on the Motor Avenue corridor minutes from Culver City. One, two, three and four-bedroom residences, a rooftop deck with city views, a fitness centre and a pet-friendly policy. In-person and virtual tours by appointment.~~73,21,74,22,52,12,10~64,75,3,25,28,76,49,77,78
Colby at Ohio by Wiseman~Welcome to Colby at Ohio by Wiseman, located in the heart of West LA.~~22,19,12,30,41,21~25,32,18,35,3
Kiowa Hollow by Wiseman~Kiowa Hollow sits on Kiowa Avenue in Brentwood, a quiet residential street north of Wilshire. Studio, one- and two-bedroom apartments with on-site laundry and covered resident parking.~~57,54~
Purdue Ohio by Wiseman~Welcome to Purdue Ohio, located in West Los Angeles.~~79,11,9~80,32,81,16,13,82
Ohio Sawtelle by Wiseman~Welcome to Ohio Sawtelle by Wiseman, located in West LA.~eleven~57~32,25,31
Butler Cabana by Wiseman~Welcome to Butler Cabana, located in West Los Angeles.~~9,11~13,32,15,83,16,3,31
Santa Monica Breeze by Wiseman~Welcome to Santa Monica Breeze by Wiseman, located in West LA.~fifty-one~9,1,19,22,84,74~34,25,32,44,38,13,3,18,31
Granville Elegance by Wiseman~Granville Elegance stands on Granville Avenue in Brentwood. Studios and one-bedroom apartments, the largest of them a little over a thousand square feet.~~~
Darlington Legacy by Wiseman~Welcome to Darlington Legacy by Wiseman, located in the Brentwood neighborhood of West LA.~~12,52,22,10,85~86,87,7,31,25,49,58
Kelton Madera by Wiseman~Welcome to Kelton Madera by Wiseman, located in West Los Angeles.~~9,19,22,12~3,36,44,32,25,18,13
Overland Century by Wiseman~Welcome to Overland Century, located in the West LA neighborhood of Los Angeles.~eight~88,10,12~3,25,89,49
Bentley Woodland by Wiseman~Welcome to Bentley Woodland by Wiseman, located in the West Los Angeles area.~fifteen~12,41,19~3,31,32,25,39
605 Barrington by Wiseman~Welcome to 605 S. Barrington by Wiseman; this property has forty units and has one and two-bedroom apartment homes that range from 750 to 1,100 sq. ft.~forty~90,6,74,54,91,10,19,57~3,92,38,25
Selby Venti by Wiseman~Welcome to Selby Venti by Wiseman, located in West LA.~eleven~9,22,19~18,32,93,13,38,25,94
Louisiana Glen by Wiseman~Welcome to Louisiana Glen, located in West LA. This property features four and five-bedroom apartment homes ranging from 1,219 to 1,700 Sq. Ft.~~22,10,41~16,31,63,64,32
Century City Icon by Wiseman~Welcome to Century City Icon, a Wiseman community, located in Century City.~~1,12,9~13,32,44,18,95
Sherbourne Hall by Wiseman~Welcome to Sherbourne Hall, located in the Pico-Robertson area of Los Angeles.~~45~32,15,25,38,17,13,31
Hi Point Terrace by Wiseman~Hi Point Terrace stands on Hi Point Street between Pico and Venice. Studio through three-bedroom apartments with a fitness centre, a rooftop deck, a resident package locker and an outdoor fitness area.~~30,52,10,12,22,99~100,101,25,102,103
Ogden Garden by Wiseman~Ogden Garden is on South Ogden Drive, a few blocks from the Original Farmers Market and The Grove. Studios through two-bedroom apartments around a courtyard, with a fitness centre and controlled access.~~30,1,10,12,21,52~31,32,49,3,86,34,25
Fox Hills Dr by Wiseman~Welcome to Fox Hills Dr by Wiseman, located in Century City.~~22,10,19,12,9,21~44,32,27,25,36,3,13,18
Kings on Third by Wiseman~Welcome to Kings on Third by Wiseman, located in the Beverly Grove area of Los Angeles.~~104,12,88~31,3,25,39,32,38
Rimini by Wiseman~Welcome to Rimini by Wiseman, located in the Beverly Grove area of Los Angeles.~~41,12,22,19,21~105,34,13,3,25,32,31,44,36
Blackburn Beverly by Wiseman~Welcome to Blackburn Beverly, located in the Beverly Center area of Los Angeles.~thirty~52,12,57,19~3,32,25,49
Orlando on First by Wiseman~Welcome to Orlando on First by Wiseman, located in the Beverly Grove area of Los Angeles.~~9,12,10,19,22,1~3,25,44,36,13,31
Orlando on Third by Wiseman~Welcome to Orlando on Third by Wiseman, located in the Beverly Grove area of Los Angeles.~~9,12,22,56,106,74~3,36,44,32,25,34,31
Blackburn La Cienega by Wiseman~Welcome to Blackburn La Cienega by Wiseman, located in the Beverly Center/Miracle Mile area of Los Angeles.~eighteen~107,108~31,25,36,32,44,93,13
Croft Retreat by Wiseman~Welcome to Croft Retreat by Wiseman, located in the Beverly Grove area of Los Angeles.~~107,108~18,13,94,109,25,3,38,32
Croft Eleven by Wiseman~Welcome to Croft Eleven, a Wiseman community, located in the Beverly Grove area of Los Angeles.~~52,57,12~
Sweetzer on Third by Wiseman~Welcome to Sweetzer on Third by Wiseman, located in the Beverly Grove and Miracle Mile area of Los Angeles.~~110,52,111~5,2,7,4,24,66,8,29,3,23
Alfred Atlas by Wiseman~Welcome to Alfred Atlas by Wiseman, located in the West Hollywood neighborhood of Los Angeles.~~55~49,25,31,32
Hayworth Abbey by Wiseman~Welcome to Hayworth Abbey by Wiseman, featuring three-bedroom apartment homes that range from 1,242 to 2,021 sq. ft.~~19,12,22,9,74~32,18,112,25,44,3
Hayworth Hyde by Wiseman~Welcome to Hayworth Hyde, located in the Beverly Grove area of Los Angeles.~~22,12,9,74,113~44,13,18,3,25,36
Hudson Lux by Wiseman~Welcome to Hudson Lux by Wiseman, located in Hollywood.~~52,22,12~3,31,44,32,25,13
Edinburgh Courtyard by Wiseman~Welcome to Edinburgh Courtyard by Wiseman, located in West Hollywood.~~12,11,34,9~18,13,32,15,16,3,25
Wilcox Melrose by Wiseman~Welcome to Wilcox Melrose, located in the Hollywood area of Los Angeles.~~9,12,22,19~34,3,36,25,32,44,13,18
Cole Grove by Wiseman~Cole Grove sits on Cole Avenue in Hollywood, minutes from Paramount and Sunset Bronson. Two- and three-bedroom apartments with in-suite washer and dryer, an elevator and a gated resident garage.~~12,22,9~18,3,38,25,32,35
Waring Hudson by Wiseman~Welcome to Waring Hudson by Wiseman, located in the Hollywood area of Los Angeles.~~12,9~13,25,32,3,36,44,18
Martel Flats by Wiseman~Welcome to Martel Flats by Wiseman, located in Hollywood.~twenty-six~41,12,22,114~31,34,3,36,25,44,32
Hawthorn at Poinsettia by Wiseman~Welcome to Hawthorn at Poinsettia by Wiseman, located in the Hollywood area of Los Angeles.~~12,9,74~13,25,44,15,18,3
Wilcox Bea by Wiseman~Welcome to Wilcox Bea by Wiseman, located in the Hollywood area of Los Angeles.~~12,19,9~18,25,36,32,44,3,13
Poinsettia Sunset by Wiseman~Welcome to Poinsettia Sunset by Wiseman, located in Hollywood.~thirty-nine~12,9,21~44,15,36,13,31
Sunset Rise by Wiseman~Welcome to Sunset Rise by Wiseman, located in the Hollywood area of Los Angeles.~~21,9,10,22,12,30,74,1~105,18,34,3,36,44,25
Formosa Fountain by Wiseman~Welcome to Formosa Fountain by Wiseman, located in Hollywood.~~21,9,12,22~18,25,3,13,36,44
Gramercy Park by Wiseman~Gramercy Park stands on North Gramercy Place, between Hancock Park and Larchmont Village. Studio through three-bedroom apartments with central air, an elevator, a gated garage and a rooftop deck.~~74,9,12,22~34,3,36,25,13,44,1,18
Purdue Point by Wiseman~Welcome to Purdue Point, located in West LA. This community has sixteen units and features two-bedroom apartment homes ranging from 653-1,265 Sq Ft.~sixteen~9,12~32,15,25,3
